   z        r        Bz       Br       Btot
   35.00    28.00 -3.05723  0.92944  3.19539
   36.00    28.00 -3.00916  0.98695  3.16688
   37.00    28.00 -2.96114  1.05380  3.14306
   38.00    28.00 -2.89324  1.12452  3.10409
   39.00    28.00 -2.82866  1.19839  3.07204
   40.00    28.00 -2.76501  1.28305  3.04820
   41.00    28.00 -2.68030  1.37353  3.01174
   42.00    28.00 -2.58762  1.47538  2.97868
   43.00    28.00 -2.48836  1.59057  2.95327
   44.00    28.00 -2.39338  1.72346  2.94934
   45.00    28.00 -2.27602  1.85224  2.93446
   46.00    28.00 -2.15912  1.98387  2.93215
   47.00    28.00 -2.01399  1.96254  2.81207
   48.00    28.00 -1.89998  1.85685  2.65666
   49.00    28.00 -1.78063  1.72375  2.47830
   50.00    28.00 -1.68181  1.59691  2.31918
   51.00    28.00 -1.59836  1.48617  2.18254
   52.00    28.00 -1.49612  1.39056  2.04256
   53.00    28.00 -1.41493  1.29899  1.92078
   54.00    28.00 -1.34770  1.21728  1.81606
   55.00    28.00 -1.27332  1.14527  1.71260
   56.00    28.00 -1.21644  1.07817  1.62548
   57.00    28.00 -1.16303  1.01466  1.54343
   58.00    28.00 -1.10653  0.95536  1.46189
   59.00    28.00 -1.05764  0.89947  1.38840
   60.00    28.00 -1.01567  0.85069  1.32486
   61.00    28.00 -0.97294  0.80099  1.26024
   62.00    28.00 -0.93527  0.75823  1.20401
   63.00    28.00 -0.89832  0.71742  1.14964
   64.00    28.00 -0.86122  0.67864  1.09647
   65.00    28.00 -0.82896  0.64230  1.04868
   66.00    28.00 -0.79584  0.60814  1.00159
   67.00    28.00 -0.76831  0.57709  0.96090
   68.00    28.00 -0.74067  0.54761  0.92112
   69.00    28.00 -0.71182  0.52010  0.88159
   70.00    28.00 -0.68815  0.49342  0.84676
   71.00    28.00 -0.66539  0.47086  0.81514
   72.00    28.00 -0.64082  0.44682  0.78121
   73.00    28.00 -0.61799  0.42542  0.75026
   74.00    28.00 -0.59719  0.40516  0.72166
   75.00    28.00 -0.57693  0.38497  0.69358
   76.00    28.00 -0.55963  0.36727  0.66938
   77.00    28.00 -0.54041  0.35023  0.64398
   78.00    28.00 -0.52250  0.33403  0.62014
   79.00    28.00 -0.50574  0.31887  0.59787
   80.00    28.00 -0.48968  0.30452  0.57664
   81.00    28.00 -0.47419  0.29070  0.55620
   82.00    28.00 -0.45975  0.27760  0.53706
   83.00    28.00 -0.44646  0.26582  0.51960
   84.00    28.00 -0.43246  0.25411  0.50159
   85.00    28.00 -0.41835  0.24239  0.48350
   86.00    28.00 -0.40548  0.23253  0.46742
   87.00    28.00 -0.39355  0.22249  0.45209
   88.00    28.00 -0.38187  0.21282  0.43717
   89.00    28.00 -0.37016  0.20388  0.42259
   90.00    28.00 -0.35959  0.19539  0.40925
   91.00    28.00 -0.34929  0.18750  0.39644
   92.00    28.00 -0.33928  0.17980  0.38398
   93.00    28.00 -0.32977  0.17258  0.37219
   94.00    28.00 -0.32030  0.16554  0.36054
   95.00    28.00 -0.31094  0.15888  0.34918
   96.00    28.00 -0.30249  0.15261  0.33881
   97.00    28.00 -0.29401  0.14657  0.32851
   98.00    28.00 -0.28593  0.14087  0.31875
   99.00    28.00 -0.27829  0.13541  0.30949
  100.00    28.00 -0.27069  0.13023  0.30038
  101.00    28.00 -0.26337  0.12525  0.29163
  102.00    28.00 -0.25659  0.12042  0.28344
  103.00    28.00 -0.24957  0.11603  0.27523
  104.00    28.00 -0.24286  0.11165  0.26729
  105.00    28.00 -0.23664  0.10751  0.25992
  106.00    28.00 -0.23061  0.10371  0.25285
  107.00    28.00 -0.22457  0.09990  0.24579
  108.00    28.00 -0.21881  0.09631  0.23907
  109.00    28.00 -0.21318  0.09284  0.23252
  110.00    28.00 -0.20782  0.08951  0.22628
  111.00    28.00 -0.20270  0.08635  0.22033
  112.00    28.00 -0.19762  0.08336  0.21448
  113.00    28.00 -0.19265  0.08044  0.20877
  114.00    28.00 -0.18807  0.07771  0.20349
  115.00    28.00 -0.18346  0.07504  0.19822
  116.00    28.00 -0.17900  0.07251  0.19313
  117.00    28.00 -0.17477  0.07008  0.18830
  118.00    28.00 -0.17044  0.06772  0.18340
  119.00    28.00 -0.16650  0.06545  0.17891
  120.00    28.00 -0.16257  0.06335  0.17448
  121.00    28.00 -0.15881  0.06131  0.17024
  122.00    28.00 -0.15511  0.05932  0.16607
  123.00    28.00 -0.15147  0.05739  0.16198
  124.00    28.00 -0.14799  0.05555  0.15807
  125.00    28.00 -0.14471  0.05374  0.15436
  126.00    28.00 -0.14137  0.05208  0.15065
  127.00    28.00 -0.13820  0.05051  0.14714
  128.00    28.00 -0.13517  0.04894  0.14376
  129.00    28.00 -0.13215  0.04736  0.14038
  130.00    28.00 -0.12928  0.04595  0.13720
  131.00    28.00 -0.12652  0.04457  0.13414
  132.00    28.00 -0.12373  0.04320  0.13106
  133.00    28.00 -0.12099  0.04191  0.12804
  134.00    28.00 -0.11840  0.04068  0.12519
  135.00    28.00 -0.11586  0.03943  0.12238
  136.00    28.00 -0.11343  0.03830  0.11972
  137.00    28.00 -0.11100  0.03721  0.11707
  138.00    28.00 -0.10873  0.03613  0.11458
  139.00    28.00 -0.10652  0.03505  0.11214
  140.00    28.00 -0.10432  0.03403  0.10973
  141.00    28.00 -0.10207  0.03311  0.10731
  142.00    28.00 -0.10004  0.03217  0.10508
  143.00    28.00 -0.09801  0.03122  0.10286
  144.00    28.00 -0.09608  0.03040  0.10078
  145.00    28.00 -0.09415  0.02958  0.09869
  146.00    28.00 -0.09226  0.02875  0.09664
  147.00    28.00 -0.09046  0.02797  0.09469
  148.00    28.00 -0.08866  0.02721  0.09274
  149.00    28.00 -0.08691  0.02645  0.09085
    0.00    29.00 -3.33833  0.00028  3.33833
    1.00    29.00 -3.34091  0.01500  3.34094
    2.00    29.00 -3.33717  0.03015  3.33731
    3.00    29.00 -3.33937  0.04518  3.33967
    4.00    29.00 -3.34046  0.06022  3.34101
    5.00    29.00 -3.33855  0.07604  3.33942
    6.00    29.00 -3.33343  0.09160  3.33469
    7.00    29.00 -3.32634  0.10710  3.32806
    8.00    29.00 -3.32398  0.12350  3.32628
    9.00    29.00 -3.31551  0.13995  3.31846
   10.00    29.00 -3.30900  0.15701  3.31272
   11.00    29.00 -3.29793  0.17433  3.30254
   12.00    29.00 -3.28888  0.19179  3.29446
   13.00    29.00 -3.28351  0.21112  3.29029
   14.00    29.00 -3.27669  0.23011  3.28476
   15.00    29.00 -3.26589  0.24882  3.27536
   16.00    29.00 -3.25124  0.26940  3.26238
   17.00    29.00 -3.23563  0.29157  3.24874
   18.00    29.00 -3.22048  0.31375  3.23573
   19.00    29.00 -3.20797  0.33635  3.22555
   20.00    29.00 -3.19300  0.36045  3.21328
   21.00    29.00 -3.17665  0.38544  3.19995
   22.00    29.00 -3.15866  0.41203  3.18542
   23.00    29.00 -3.13632  0.43963  3.16698
   24.00    29.00 -3.12074  0.46973  3.15590
   25.00    29.00 -3.09556  0.50028  3.13573
   26.00    29.00 -3.06870  0.53302  3.11464
   27.00    29.00 -3.04621  0.56846  3.09880
   28.00    29.00 -3.02402  0.60557  3.08405
   29.00    29.00 -2.99839  0.64486  3.06695
   30.00    29.00 -2.96488  0.68597  3.04320
   31.00    29.00 -2.93159  0.73193  3.02157
   32.00    29.00 -2.89871  0.78119  3.00213
   33.00    29.00 -2.86583  0.83045  2.98373
   34.00    29.00 -2.82150  0.88514  2.95709
   35.00    29.00 -2.77295  0.94246  2.92873
   36.00    29.00 -2.73151  1.00281  2.90977
   37.00    29.00 -2.69040  1.06890  2.89496
   38.00    29.00 -2.62393  1.13964  2.86074
   39.00    29.00 -2.56984  1.22353  2.84625
   40.00    29.00 -2.51326  1.30960  2.83399
   41.00    29.00 -2.43425  1.39517  2.80572
   42.00    29.00 -2.34572  1.51056  2.79002
   43.00    29.00 -2.27782  1.62502  2.79806
   44.00    29.00 -2.18582  1.75777  2.80492
   45.00    29.00 -2.08471  1.90363  2.82308
   46.00    29.00 -1.96976  2.04279  2.83777
   47.00    29.00 -1.86908  2.00566  2.74156
   48.00    29.00 -1.76199  1.89792  2.58973
   49.00    29.00 -1.65809  1.76002  2.41804
   50.00    29.00 -1.56565  1.63857  2.26631
   51.00    29.00 -1.48440  1.52714  2.12969
   52.00    29.00 -1.40063  1.41905  1.99386
   53.00    29.00 -1.32877  1.32927  1.87952
   54.00    29.00 -1.26448  1.24372  1.77363
   55.00    29.00 -1.20257  1.16863  1.67687
   56.00    29.00 -1.14955  1.09865  1.59013
   57.00    29.00 -1.09708  1.02940  1.50440
   58.00    29.00 -1.05198  0.96737  1.42915
   59.00    29.00 -1.00579  0.91024  1.35652
   60.00    29.00 -0.96740  0.86227  1.29591
   61.00    29.00 -0.92869  0.81339  1.23453
   62.00    29.00 -0.88945  0.76810  1.17520
   63.00    29.00 -0.85413  0.72547  1.12064
   64.00    29.00 -0.82485  0.68670  1.07328
   65.00    29.00 -0.79289  0.65111  1.02597
   66.00    29.00 -0.76342  0.61584  0.98085
   67.00    29.00 -0.73743  0.58564  0.94169
   68.00    29.00 -0.71106  0.55519  0.90213
   69.00    29.00 -0.68650  0.52706  0.86549
   70.00    29.00 -0.66369  0.50003  0.83098
   71.00    29.00 -0.64096  0.47568  0.79818
   72.00    29.00 -0.61804  0.45267  0.76608
   73.00    29.00 -0.59790  0.43073  0.73690
   74.00    29.00 -0.57738  0.40993  0.70810
   75.00    29.00 -0.55834  0.39070  0.68146
   76.00    29.00 -0.54121  0.37295  0.65726
   77.00    29.00 -0.52380  0.35528  0.63292
   78.00    29.00 -0.50672  0.33950  0.60994
   79.00    29.00 -0.49131  0.32409  0.58857
   80.00    29.00 -0.47590  0.30876  0.56728
   81.00    29.00 -0.46060  0.29506  0.54700
   82.00    29.00 -0.44721  0.28196  0.52868
   83.00    29.00 -0.43394  0.26970  0.51093
   84.00    29.00 -0.42080  0.25823  0.49372
   85.00    29.00 -0.40767  0.24675  0.47653
   86.00    29.00 -0.39592  0.23653  0.46119
   87.00    29.00 -0.38411  0.22628  0.44580
   88.00    29.00 -0.37241  0.21644  0.43074
   89.00    29.00 -0.36193  0.20777  0.41732
   90.00    29.00 -0.35159  0.19918  0.40409
   91.00    29.00 -0.34128  0.19077  0.39098
   92.00    29.00 -0.33174  0.18288  0.37880
   93.00    29.00 -0.32236  0.17557  0.36707
   94.00    29.00 -0.31297  0.16860  0.35549
   95.00    29.00 -0.30471  0.16186  0.34503
   96.00    29.00 -0.29657  0.15561  0.33491
   97.00    29.00 -0.28821  0.14947  0.32466
   98.00    29.00 -0.28037  0.14378  0.31509
   99.00    29.00 -0.27290  0.13814  0.30587
  100.00    29.00 -0.26562  0.13279  0.29697
  101.00    29.00 -0.25849  0.12780  0.28836
  102.00    29.00 -0.25176  0.12296  0.28019
  103.00    29.00 -0.24493  0.11837  0.27203
  104.00    29.00 -0.23854  0.11399  0.26438
  105.00    29.00 -0.23257  0.10974  0.25716
  106.00    29.00 -0.22654  0.10588  0.25006
  107.00    29.00 -0.22081  0.10209  0.24326
  108.00    29.00 -0.21519  0.09842  0.23663
  109.00    29.00 -0.20980  0.09490  0.23026
  110.00    29.00 -0.20462  0.09157  0.22418
  111.00    29.00 -0.19952  0.08832  0.21819
  112.00    29.00 -0.19458  0.08533  0.21246
  113.00    29.00 -0.18985  0.08235  0.20694
  114.00    29.00 -0.18528  0.07962  0.20166
  115.00    29.00 -0.18071  0.07684  0.19637
  116.00    29.00 -0.17653  0.07427  0.19152
  117.00    29.00 -0.17233  0.07180  0.18669
  118.00    29.00 -0.16824  0.06940  0.18199
  119.00    29.00 -0.16432  0.06712  0.17750
  120.00    29.00 -0.16048  0.06493  0.17312
  121.00    29.00 -0.15677  0.06286  0.16891
  122.00    29.00 -0.15318  0.06082  0.16481
  123.00    29.00 -0.14959  0.05881  0.16073
  124.00    29.00 -0.14623  0.05699  0.15694
  125.00    29.00 -0.14298  0.05518  0.15326
  126.00    29.00 -0.13970  0.05343  0.14956
  127.00    29.00 -0.13666  0.05186  0.14617
  128.00    29.00 -0.13364  0.05024  0.14277
  129.00    29.00 -0.13062  0.04861  0.13938
  130.00    29.00 -0.12782  0.04717  0.13625
  131.00    29.00 -0.12509  0.04580  0.13321
  132.00    29.00 -0.12236  0.04441  0.13017
  133.00    29.00 -0.11973  0.04301  0.12722
  134.00    29.00 -0.11724  0.04176  0.12445
  135.00    29.00 -0.11471  0.04050  0.12165
  136.00    29.00 -0.11225  0.03933  0.11894
  137.00    29.00 -0.10994  0.03825  0.11640
  138.00    29.00 -0.10773  0.03717  0.11396
  139.00    29.00 -0.10552  0.03609  0.11152
  140.00    29.00 -0.10331  0.03502  0.10908
  141.00    29.00 -0.10119  0.03403  0.10676
  142.00    29.00 -0.09915  0.03307  0.10452
  143.00    29.00 -0.09711  0.03211  0.10228
  144.00    29.00 -0.09516  0.03126  0.10017
  145.00    29.00 -0.09324  0.03042  0.09808
  146.00    29.00 -0.09142  0.02952  0.09607
  147.00    29.00 -0.08970  0.02872  0.09419
  148.00    29.00 -0.08790  0.02795  0.09224
  149.00    29.00 -0.08616  0.02719  0.09035
    0.00    30.00 -3.01664  0.00013  3.01664
    1.00    30.00 -3.01709  0.01519  3.01713
    2.00    30.00 -3.01619  0.03051  3.01635
    3.00    30.00 -3.01567  0.04569  3.01602
    4.00    30.00 -3.01324  0.06097  3.01385
    5.00    30.00 -3.01145  0.07685  3.01243
    6.00    30.00 -3.00716  0.09270  3.00859
    7.00    30.00 -3.00148  0.10836  3.00344
    8.00    30.00 -2.99780  0.12466  3.00039
    9.00    30.00 -2.98870  0.14148  2.99205
   10.00    30.00 -2.98085  0.15840  2.98506
   11.00    30.00 -2.96895  0.17612  2.97417
   12.00    30.00 -2.96236  0.19382  2.96870
   13.00    30.00 -2.95715  0.21269  2.96478
   14.00    30.00 -2.95168  0.23234  2.96081
   15.00    30.00 -2.94215  0.25185  2.95291
   16.00    30.00 -2.93136  0.27326  2.94407
   17.00    30.00 -2.91867  0.29544  2.93359
   18.00    30.00 -2.90599  0.31762  2.92330
   19.00    30.00 -2.89331  0.33979  2.91319
   20.00    30.00 -2.87767  0.36406  2.90061
   21.00    30.00 -2.86340  0.38959  2.88978
   22.00    30.00 -2.84728  0.41555  2.87744
   23.00    30.00 -2.82628  0.44419  2.86098
   24.00    30.00 -2.80374  0.47418  2.84355
   25.00    30.00 -2.78415  0.50528  2.82963
   26.00    30.00 -2.76726  0.53771  2.81902
   27.00    30.00 -2.74446  0.57263  2.80356
   28.00    30.00 -2.72105  0.61114  2.78884
   29.00    30.00 -2.69672  0.65086  2.77415
   30.00    30.00 -2.66571  0.69215  2.75411
   31.00    30.00 -2.63390  0.74086  2.73612
   32.00    30.00 -2.60165  0.78817  2.71841
   33.00    30.00 -2.56854  0.83522  2.70093
   34.00    30.00 -2.54215  0.89078  2.69370
   35.00    30.00 -2.49356  0.94816  2.66774
   36.00    30.00 -2.45504  1.01638  2.65711
   37.00    30.00 -2.41478  1.08389  2.64688
   38.00    30.00 -2.36156  1.16139  2.63169
   39.00    30.00 -2.31090  1.24824  2.62647
   40.00    30.00 -2.25999  1.33429  2.62448
   41.00    30.00 -2.18992  1.43046  2.61572
   42.00    30.00 -2.12328  1.54492  2.62585
   43.00    30.00 -2.05663  1.65938  2.64259
   44.00    30.00 -1.98253  1.78138  2.66528
   45.00    30.00 -1.88203  1.92601  2.69287
   46.00    30.00 -1.79392  2.01108  2.69492
   47.00    30.00 -1.71438  2.02369  2.65225
   48.00    30.00 -1.60763  1.92508  2.50807
   49.00    30.00 -1.52076  1.78970  2.34856
   50.00    30.00 -1.44689  1.66454  2.20549
   51.00    30.00 -1.37607  1.55364  2.07543
   52.00    30.00 -1.29822  1.44017  1.93893
   53.00    30.00 -1.24548  1.34463  1.83282
   54.00    30.00 -1.18180  1.25674  1.72512
   55.00    30.00 -1.13166  1.17873  1.63403
   56.00    30.00 -1.08361  1.10768  1.54957
   57.00    30.00 -1.03186  1.03611  1.46228
   58.00    30.00 -0.99374  0.97797  1.39426
   59.00    30.00 -0.95394  0.92100  1.32599
   60.00    30.00 -0.91429  0.87134  1.26300
   61.00    30.00 -0.87970  0.82200  1.20398
   62.00    30.00 -0.84604  0.77394  1.14664
   63.00    30.00 -0.81410  0.73232  1.09501
   64.00    30.00 -0.78649  0.69290  1.04818
   65.00    30.00 -0.75601  0.65716  1.00170
   66.00    30.00 -0.73106  0.62249  0.96017
   67.00    30.00 -0.70543  0.59071  0.92009
   68.00    30.00 -0.68100  0.56057  0.88204
   69.00    30.00 -0.65974  0.53257  0.84787
   70.00    30.00 -0.63873  0.50729  0.81567
   71.00    30.00 -0.61646  0.48092  0.78186
   72.00    30.00 -0.59498  0.45786  0.75076
   73.00    30.00 -0.57677  0.43610  0.72308
   74.00    30.00 -0.55757  0.41470  0.69488
   75.00    30.00 -0.53976  0.39643  0.66970
   76.00    30.00 -0.52277  0.37801  0.64512
   77.00    30.00 -0.50654  0.35960  0.62121
   78.00    30.00 -0.49169  0.34344  0.59976
   79.00    30.00 -0.47659  0.32836  0.57875
   80.00    30.00 -0.46147  0.31327  0.55775
   81.00    30.00 -0.44790  0.29942  0.53876
   82.00    30.00 -0.43469  0.28647  0.52060
   83.00    30.00 -0.42130  0.27338  0.50222
   84.00    30.00 -0.40862  0.26169  0.48524
   85.00    30.00 -0.39673  0.25003  0.46894
   86.00    30.00 -0.38534  0.23993  0.45393
   87.00    30.00 -0.37396  0.22983  0.43894
   88.00    30.00 -0.36330  0.21987  0.42465
   89.00    30.00 -0.35340  0.21112  0.41166
   90.00    30.00 -0.34339  0.20239  0.39859
   91.00    30.00 -0.33338  0.19390  0.38567
   92.00    30.00 -0.32427  0.18625  0.37395
   93.00    30.00 -0.31500  0.17872  0.36216
   94.00    30.00 -0.30633  0.17155  0.35109
   95.00    30.00 -0.29806  0.16477  0.34057
   96.00    30.00 -0.28992  0.15848  0.33041
   97.00    30.00 -0.28232  0.15205  0.32066
   98.00    30.00 -0.27509  0.14644  0.31164
   99.00    30.00 -0.26780  0.14084  0.30257
  100.00    30.00 -0.26045  0.13539  0.29354
  101.00    30.00 -0.25362  0.13036  0.28516
  102.00    30.00 -0.24689  0.12555  0.27698
  103.00    30.00 -0.24054  0.12089  0.26921
  104.00    30.00 -0.23437  0.11633  0.26165
  105.00    30.00 -0.22850  0.11198  0.25446
  106.00    30.00 -0.22256  0.10806  0.24741
  107.00    30.00 -0.21702  0.10419  0.24073
  108.00    30.00 -0.21168  0.10048  0.23432
  109.00    30.00 -0.20633  0.09691  0.22795
  110.00    30.00 -0.20133  0.09357  0.22201
  111.00    30.00 -0.19637  0.09027  0.21613
  112.00    30.00 -0.19176  0.08724  0.21067
  113.00    30.00 -0.18710  0.08417  0.20516
  114.00    30.00 -0.18248  0.08132  0.19978
  115.00    30.00 -0.17809  0.07852  0.19463
  116.00    30.00 -0.17396  0.07586  0.18978
  117.00    30.00 -0.16976  0.07338  0.18494
  118.00    30.00 -0.16589  0.07094  0.18042
  119.00    30.00 -0.16199  0.06862  0.17593
  120.00    30.00 -0.15827  0.06641  0.17164
  121.00    30.00 -0.15472  0.06428  0.16754
  122.00    30.00 -0.15120  0.06225  0.16351
  123.00    30.00 -0.14773  0.06023  0.15954
  124.00    30.00 -0.14446  0.05838  0.15581
  125.00    30.00 -0.14118  0.05653  0.15208
  126.00    30.00 -0.13803  0.05470  0.14848
  127.00    30.00 -0.13508  0.05306  0.14513
  128.00    30.00 -0.13213  0.05144  0.14179
  129.00    30.00 -0.12911  0.04982  0.13839
  130.00    30.00 -0.12635  0.04839  0.13529
  131.00    30.00 -0.12366  0.04694  0.13227
  132.00    30.00 -0.12098  0.04548  0.12924
  133.00    30.00 -0.11841  0.04407  0.12635
  134.00    30.00 -0.11597  0.04278  0.12361
  135.00    30.00 -0.11352  0.04155  0.12089
  136.00    30.00 -0.11110  0.04035  0.11820
  137.00    30.00 -0.10888  0.03926  0.11574
  138.00    30.00 -0.10664  0.03815  0.11326
  139.00    30.00 -0.10440  0.03704  0.11078
  140.00    30.00 -0.10222  0.03592  0.10834
  141.00    30.00 -0.10022  0.03490  0.10612
  142.00    30.00 -0.09824  0.03394  0.10394
  143.00    30.00 -0.09621  0.03298  0.10171
  144.00    30.00 -0.09425  0.03210  0.09956
  145.00    30.00 -0.09240  0.03120  0.09753
  146.00    30.00 -0.09058  0.03030  0.09552
  147.00    30.00 -0.08889  0.02948  0.09365
  148.00    30.00 -0.08715  0.02870  0.09175
  149.00    30.00 -0.08541  0.02794  0.08987
    0.00    31.00 -2.69225  0.00004  2.69225
    1.00    31.00 -2.69269  0.01536  2.69273
    2.00    31.00 -2.69090  0.03071  2.69108
    3.00    31.00 -2.68834  0.04605  2.68873
    4.00    31.00 -2.68602  0.06173  2.68673
    5.00    31.00 -2.68418  0.07758  2.68530
    6.00    31.00 -2.68124  0.09340  2.68286
    7.00    31.00 -2.67652  0.10931  2.67875
    8.00    31.00 -2.66987  0.12598  2.67284
    9.00    31.00 -2.66133  0.14277  2.66516
   10.00    31.00 -2.65346  0.15968  2.65826
   11.00    31.00 -2.64804  0.17735  2.65397
   12.00    31.00 -2.63807  0.19562  2.64531
   13.00    31.00 -2.63078  0.21425  2.63949
   14.00    31.00 -2.62757  0.23380  2.63795
   15.00    31.00 -2.61932  0.25386  2.63159
   16.00    31.00 -2.60955  0.27473  2.62397
   17.00    31.00 -2.59881  0.29711  2.61574
   18.00    31.00 -2.58606  0.31937  2.60571
   19.00    31.00 -2.57169  0.34181  2.59430
   20.00    31.00 -2.55824  0.36693  2.58442
   21.00    31.00 -2.54725  0.39311  2.57740
   22.00    31.00 -2.53036  0.41874  2.56478
   23.00    31.00 -2.51216  0.44782  2.55176
   24.00    31.00 -2.49561  0.47703  2.54079
   25.00    31.00 -2.47708  0.50871  2.52878
   26.00    31.00 -2.45713  0.54233  2.51627
   27.00    31.00 -2.43664  0.57758  2.50416
   28.00    31.00 -2.41321  0.61672  2.49076
   29.00    31.00 -2.39154  0.65474  2.47955
   30.00    31.00 -2.37009  0.69681  2.47040
   31.00    31.00 -2.34069  0.74412  2.45613
   32.00    31.00 -2.30603  0.79074  2.43784
   33.00    31.00 -2.27622  0.84172  2.42686
   34.00    31.00 -2.25667  0.89697  2.42840
   35.00    31.00 -2.21799  0.95725  2.41574
   36.00    31.00 -2.18043  1.02637  2.40992
   37.00    31.00 -2.14396  1.09416  2.40702
   38.00    31.00 -2.09895  1.17240  2.40419
   39.00    31.00 -2.05083  1.25696  2.40538
   40.00    31.00 -2.00272  1.34152  2.41051
   41.00    31.00 -1.96463  1.43878  2.43514
   42.00    31.00 -1.89913  1.55839  2.45668
   43.00    31.00 -1.83453  1.67645  2.48515
   44.00    31.00 -1.77048  1.79833  2.52361
   45.00    31.00 -1.70061  1.87883  2.53418
   46.00    31.00 -1.62138  1.91451  2.50883
   47.00    31.00 -1.54005  1.96581  2.49723
   48.00    31.00 -1.46376  1.95258  2.44032
   49.00    31.00 -1.39293  1.80920  2.28330
   50.00    31.00 -1.32368  1.67286  2.13322
   51.00    31.00 -1.26055  1.56272  2.00776
   52.00    31.00 -1.20429  1.45636  1.88978
   53.00    31.00 -1.15545  1.35919  1.78395
   54.00    31.00 -1.09989  1.26561  1.67676
   55.00    31.00 -1.05290  1.18946  1.58853
   56.00    31.00 -1.01220  1.11714  1.50749
   57.00    31.00 -0.96813  1.04728  1.42621
   58.00    31.00 -0.93166  0.98824  1.35817
   59.00    31.00 -0.89664  0.92755  1.29009
   60.00    31.00 -0.86683  0.87679  1.23294
   61.00    31.00 -0.83495  0.82825  1.17608
   62.00    31.00 -0.80265  0.77971  1.11901
   63.00    31.00 -0.77450  0.73934  1.07074
   64.00    31.00 -0.74743  0.69882  1.02323
   65.00    31.00 -0.72399  0.66219  0.98115
   66.00    31.00 -0.69894  0.62798  0.93962
   67.00    31.00 -0.67521  0.59559  0.90035
   68.00    31.00 -0.65334  0.56588  0.86434
   69.00    31.00 -0.63127  0.53601  0.82814
   70.00    31.00 -0.61099  0.51030  0.79606
   71.00    31.00 -0.59134  0.48562  0.76518
   72.00    31.00 -0.57332  0.46209  0.73636
   73.00    31.00 -0.55510  0.44032  0.70853
   74.00    31.00 -0.53758  0.41845  0.68124
   75.00    31.00 -0.52149  0.39947  0.65691
   76.00    31.00 -0.50455  0.38059  0.63200
   77.00    31.00 -0.49002  0.36339  0.61006
   78.00    31.00 -0.47548  0.34641  0.58829
   79.00    31.00 -0.46037  0.33131  0.56719
   80.00    31.00 -0.44699  0.31668  0.54780
   81.00    31.00 -0.43428  0.30231  0.52914
   82.00    31.00 -0.42125  0.28945  0.51111
   83.00    31.00 -0.40893  0.27697  0.49390
   84.00    31.00 -0.39763  0.26499  0.47784
   85.00    31.00 -0.38579  0.25331  0.46152
   86.00    31.00 -0.37443  0.24320  0.44648
   87.00    31.00 -0.36405  0.23284  0.43214
   88.00    31.00 -0.35387  0.22278  0.41816
   89.00    31.00 -0.34451  0.21396  0.40554
   90.00    31.00 -0.33485  0.20518  0.39271
   91.00    31.00 -0.32549  0.19697  0.38045
   92.00    31.00 -0.31680  0.18915  0.36898
   93.00    31.00 -0.30803  0.18138  0.35746
   94.00    31.00 -0.29944  0.17426  0.34646
   95.00    31.00 -0.29134  0.16751  0.33606
   96.00    31.00 -0.28340  0.16069  0.32579
   97.00    31.00 -0.27627  0.15447  0.31653
   98.00    31.00 -0.26907  0.14870  0.30742
   99.00    31.00 -0.26196  0.14319  0.29854
  100.00    31.00 -0.25497  0.13772  0.28978
  101.00    31.00 -0.24865  0.13258  0.28179
  102.00    31.00 -0.24240  0.12782  0.27403
  103.00    31.00 -0.23606  0.12303  0.26620
  104.00    31.00 -0.22998  0.11847  0.25870
  105.00    31.00 -0.22429  0.11424  0.25170
  106.00    31.00 -0.21873  0.11016  0.24491
  107.00    31.00 -0.21343  0.10631  0.23844
  108.00    31.00 -0.20813  0.10246  0.23198
  109.00    31.00 -0.20285  0.09879  0.22563
  110.00    31.00 -0.19797  0.09544  0.21978
  111.00    31.00 -0.19328  0.09209  0.21410
  112.00    31.00 -0.18859  0.08890  0.20849
  113.00    31.00 -0.18413  0.08592  0.20319
  114.00    31.00 -0.17969  0.08296  0.19792
  115.00    31.00 -0.17549  0.08021  0.19295
  116.00    31.00 -0.17139  0.07749  0.18809
  117.00    31.00 -0.16734  0.07498  0.18337
  118.00    31.00 -0.16351  0.07253  0.17887
  119.00    31.00 -0.15973  0.07014  0.17445
  120.00    31.00 -0.15612  0.06787  0.17023
  121.00    31.00 -0.15252  0.06562  0.16604
  122.00    31.00 -0.14902  0.06358  0.16201
  123.00    31.00 -0.14577  0.06161  0.15826
  124.00    31.00 -0.14255  0.05963  0.15452
  125.00    31.00 -0.13928  0.05776  0.15078
  126.00    31.00 -0.13630  0.05594  0.14733
  127.00    31.00 -0.13332  0.05423  0.14392
  128.00    31.00 -0.13038  0.05260  0.14059
  129.00    31.00 -0.12757  0.05095  0.13736
  130.00    31.00 -0.12492  0.04946  0.13436
  131.00    31.00 -0.12228  0.04800  0.13136
  132.00    31.00 -0.11956  0.04652  0.12829
  133.00    31.00 -0.11707  0.04514  0.12547
  134.00    31.00 -0.11462  0.04378  0.12269
  135.00    31.00 -0.11219  0.04255  0.11999
  136.00    31.00 -0.10993  0.04129  0.11743
  137.00    31.00 -0.10771  0.04014  0.11494
  138.00    31.00 -0.10546  0.03902  0.11244
  139.00    31.00 -0.10323  0.03790  0.10997
  140.00    31.00 -0.10117  0.03677  0.10764
  141.00    31.00 -0.09917  0.03577  0.10542
  142.00    31.00 -0.09720  0.03480  0.10324
  143.00    31.00 -0.09523  0.03383  0.10106
